Nitrogen,Phosphorus,Potassium,temperature,humidity,ph,rainfall,label
162,53,236,27.942035300207543,80.42528055557526,6.989144501472118,65.52072081843306,plantain
164,57,234,27.342139961764914,88.23301155576809,6.462623807100992,61.9874677059108,plantain
150,51,277,28.737037821800723,85.2289540889533,6.491544246574523,92.74682102307699,plantain
176,49,228,28.143891692499686,82.20868069421279,5.811819303141151,82.32754375248972,plantain
160,59,235,27.277825058210137,87.12327586817706,6.923439245680401,92.20693114299308,plantain
197,45,267,29.293638614738896,81.22596207388042,5.848021826558715,73.07620833833712,plantain
193,50,254,26.85707994163991,87.76859792068684,6.437551277265572,86.94435978504627,plantain
196,57,292,28.19749895899054,86.22935977176577,6.122705736876283,63.26357290006057,plantain
159,44,226,28.686366105794818,86.78056633175744,6.262342158088612,83.25986201555871,plantain
152,47,279,29.527054322551187,83.70789321252387,6.678813402032101,62.23128836462631,plantain
175,40,249,26.638086007562304,83.26305516590558,5.632790919391454,67.37819925090069,plantain
176,46,220,29.536076646654546,82.65408946987948,6.959427101998992,69.15715890106421,plantain
158,59,263,27.010709356873253,82.12709738558442,5.553493845338363,65.25969158580541,plantain
155,58,298,29.403326699858,87.39579051504826,6.8718208932060145,82.35703847086167,plantain
182,48,216,28.729084382905704,88.40229984068766,6.459768072962831,63.737901778457,plantain
191,48,294,26.01052208360049,89.01986612410606,5.872276081809098,94.61884991670269,plantain
156,51,244,29.926630629876495,88.1821617172471,6.312547325819795,82.34667478168298,plantain
153,42,241,26.741571123331383,86.42406671244052,6.287406198657401,88.97743897646613,plantain
193,42,246,26.188129557868113,84.07114115086898,6.8971299228318355,71.18247209918971,plantain
196,40,215,28.763248378774723,80.26459989918253,6.597544696582385,82.05647835211474,plantain
154,58,202,27.996575263410246,89.33800427290485,6.152014817688783,82.81020655896566,plantain
150,48,294,29.604357231808933,83.12505677586974,6.73453379081416,86.14298906003911,plantain
159,50,259,27.64121080120451,81.22559279390887,6.680055383149545,64.20273920076274,plantain
155,41,262,26.460161949082,83.23289707135044,6.815224152089516,97.62127380325913,plantain
173,57,205,26.45340119165526,89.01672603317019,6.503953160766358,87.45006870970772,plantain
162,45,284,27.09105267227518,83.70317216626209,6.842161508412401,74.63864534179507,plantain
182,40,236,27.170967836743344,85.74150269023605,6.703358423695688,86.76432557630464,plantain
150,52,250,26.141287307283314,80.92553773034581,6.109936059015117,70.40045406740141,plantain
182,42,211,27.962652249171875,81.79143172343404,6.277890525792058,81.09013373165112,plantain
179,46,228,27.394737416068676,87.57886551007583,6.109041773757274,99.52678052802628,plantain
199,45,293,28.76345466650056,80.01003372043655,5.568047336622636,77.01111758147894,plantain
183,55,294,29.005786578356272,80.17005708157839,6.304004681629249,64.75260597993253,plantain
186,46,278,28.255018567688317,88.9467799380879,5.506679241461654,61.001350550981286,plantain
152,50,203,27.53286979500216,87.55189253670892,6.521414891888572,97.30062699050984,plantain
191,42,299,27.437753439693676,85.96903209371766,6.5053865592363875,96.82659553967306,plantain
159,59,297,26.933957755443306,83.796483931598,6.993019901248477,84.2648026924055,plantain
157,47,281,28.667681885075357,83.20502772150368,5.568426052220399,61.34857313091561,plantain
157,57,243,27.3428545259547,85.73307256470117,5.951897329103522,77.95818532509226,plantain
160,57,257,28.436811829052587,84.05679574844574,6.429286299223181,68.37249703738921,plantain
168,45,286,28.68007316638827,84.23947369813496,6.885974875244496,73.040657188954,plantain
194,53,277,28.548371713514737,84.14290377611098,6.082528286713792,93.0732929976644,plantain
160,53,288,26.91688405117386,89.2525754093923,6.568331020902804,96.08788867923195,plantain
188,47,267,28.74120041914398,83.00409960548633,5.699975932083199,72.2284570263293,plantain
163,47,267,28.628866284752906,88.95657595150577,6.058456306202125,74.54647591763089,plantain
151,43,204,28.740761774400397,85.99784216610222,5.911664898650266,71.10377539582575,plantain
124,44,140,19.943123529938514,76.41589178172231,6.6281291482693625,52.428603212827696,tomato
143,40,147,22.435203599891672,84.93122195009325,6.207076960454039,55.65118332572617,tomato
123,59,147,31.270056128161674,67.90392473472036,6.686940683259331,54.10093892969279,tomato
144,49,147,23.197607377370204,80.55577514473144,6.585878155627563,51.2174040902389,tomato
121,55,144,22.59374690145556,83.68670737925481,6.478048984998429,51.001531466623724,tomato
132,46,138,28.45246261823408,80.58465266981143,6.442368794259949,54.69897578155033,tomato
145,40,135,20.681294730689373,72.21358575740963,6.6801700364879215,59.21096713516121,tomato
129,54,135,31.80541291342452,79.95708001816794,6.523766130542691,59.8776451656166,tomato
122,43,133,30.459533354343858,68.09026933828362,6.514505973740806,57.382828918195415,tomato
146,52,126,19.673443273883013,69.3097028343607,6.431337293862384,55.457308619861045,tomato
134,58,147,29.724806729742,82.04540957196204,6.512601659163526,59.98477964182291,tomato
139,43,133,26.03588278368901,66.40815650336349,6.650394075845359,57.70375146814416,tomato
140,52,134,20.911008806474644,73.45164535127618,6.295005761206466,50.68203902686394,tomato
142,57,133,24.452282428841528,65.03483313028771,6.275344929894863,53.776948014621716,tomato
133,42,120,30.405939319172994,83.36293973205508,6.223867793004279,58.181793848421776,tomato
121,43,143,25.949582055437354,65.76597560041752,6.782241906334182,58.70545896382106,tomato
139,42,138,28.777029174754762,70.39281223640496,6.6620136045123495,50.564320229338875,tomato
139,48,140,27.659070285788356,79.90953466683763,6.132067909018296,55.414111802109005,tomato
129,52,131,20.52856411629611,82.26381371011442,6.57918400240658,56.55484767473466,tomato
129,59,135,29.46740913445778,82.97400909280606,6.4528546257859185,54.01252734625875,tomato
121,52,127,30.112285650921823,81.1141860602529,6.6079272633560056,56.27116899176599,tomato
129,56,134,20.473284478447184,71.382371452311,6.268236744276913,58.996225753254805,tomato
123,49,143,20.979294607584983,69.22337697537955,6.244960229888368,52.978690659026334,tomato
125,53,130,28.49620659752526,71.18117052127172,6.293559754044372,54.287716661136876,tomato
122,41,130,26.59983578836887,83.54759142164355,6.763330322295196,55.31697486742304,tomato
140,51,140,18.34094240311652,73.00950208806475,6.239706710871353,52.145695174130964,tomato
129,43,130,30.636287701249497,79.78189459660875,6.036434724055444,59.47439077798869,tomato
143,42,146,29.57559806962424,81.62189144625685,6.314834130150691,52.681573590874265,tomato
144,42,132,18.78030325643177,65.48614179345155,6.745585066467906,55.14421277598934,tomato
124,49,130,20.099437660494672,82.56811677412853,6.412051670219846,56.96699516087473,tomato
120,58,147,21.241235885000457,80.61196682835362,6.349877787251442,51.616173033547604,tomato
138,40,139,23.02326017633539,73.64206153636064,6.511956512848579,54.15133497115083,tomato
123,41,134,30.98373705077414,82.06188468303628,6.700995055318274,52.28729875597239,tomato
149,52,127,26.882557708486694,75.87464336876842,6.368243151342766,51.62792641169491,tomato
121,50,143,29.635136921479088,74.72896283100815,6.529707469373305,58.68344458590431,tomato
125,58,131,26.018901235320087,75.23507915259236,6.71253434596037,52.26928898057767,tomato
122,49,135,20.835094747709793,81.59992416314817,6.274760102099725,52.71400306240278,tomato
124,50,131,20.13662121959229,83.97911347888441,6.390297667526268,56.088312243781374,tomato
134,42,140,20.89165610517704,71.0788231805501,6.176784458224063,59.177063477970236,tomato
145,57,142,25.21933702309364,82.04187975989474,6.5517468346543595,54.89590787583965,tomato
130,59,136,22.36576915207191,79.114849771281,6.571486821620727,54.222173977981114,tomato
144,56,128,30.6905808885203,66.43529107316478,6.102428601736062,55.48141208298784,tomato
147,47,122,28.372304766226804,74.49552581246994,6.062851785206314,58.963873677331705,tomato
122,41,126,20.07529548700974,83.12296376059508,6.325716659065192,54.502291455091346,tomato
121,55,131,25.42879486736012,66.17594245060626,6.704926536302455,51.63169313172677,tomato
139,42,123,18.731191720952943,65.27003794476705,6.049004868279717,53.407914086791266,tomato
142,55,142,28.369734182496792,72.79932206664613,6.072086449461934,57.59943992183079,tomato
128,50,123,24.361270530849392,73.05527636071068,6.382808827349585,54.48764120822352,tomato
143,49,149,28.08378469225218,71.0173208456589,6.412229049349104,50.580889131175404,tomato
141,55,128,21.730246604659467,72.3662797749066,6.629618506863621,56.36759091069766,tomato
126,46,146,30.830304773757508,81.98492849418703,6.307872492677308,56.12566765415903,tomato
127,49,128,22.449899342063205,74.40050390113656,6.786144819570863,53.08191065369449,tomato
135,50,144,31.558772146700413,75.54109676466445,6.1020146159084065,54.11182608366383,tomato
142,41,122,18.52280717208704,79.28655178023979,6.330675706630846,50.545884373455316,tomato
142,42,147,30.971255519373386,65.29113439768206,6.767336259713314,52.665710545281065,tomato
135,56,131,24.798108864297483,68.12182342325991,6.756527218983488,50.99643044567659,tomato
143,41,146,25.330510184043458,84.326129852785,6.250760639669703,59.39585795167395,tomato
131,58,135,31.069193031714782,74.27372859491422,6.765681568892513,53.489653122402885,tomato
125,47,149,28.55855887261134,82.22352380490022,6.2370995491568,57.2492146522911,tomato
142,54,130,24.84175780722039,77.6145902379895,6.771063614109962,54.9087222075276,tomato
132,57,134,22.879855435744194,67.7167412036618,6.2611999303756685,50.34053300105407,tomato
129,58,132,23.49997682512497,72.80787189165117,6.300414226627097,51.63165363736999,tomato
132,41,149,27.099022186740104,66.94922342934221,6.263908839393471,54.685835410866545,tomato
132,47,133,30.15541192788269,67.17878319500917,6.584440214488592,53.342425233033914,tomato
131,53,131,30.74479741059538,79.29366079552611,6.491835924527998,50.315146755500095,tomato
129,43,137,28.942957128237218,75.31368019398907,6.174306117706655,53.705720164581734,tomato
142,47,129,27.855902821582966,72.14843883010172,6.4061616987359855,51.402179674574136,tomato
147,45,136,30.618414003905144,78.66708743841096,6.128791115855498,57.7386455055987,tomato
128,48,142,26.62688084753532,79.2212535728362,6.048922004313116,50.872663269204544,tomato
123,46,125,27.708707694300767,74.29131598410271,6.794871743708194,53.42596070762012,tomato
132,54,143,28.182420241643182,81.49355209663953,6.433753461930309,53.0273068113694,tomato
132,47,133,19.968159447171846,67.88765245367259,6.47793042324678,55.52746699804367,tomato
130,42,149,19.084722001180715,72.32709299514234,6.046592108437583,56.388520535967544,tomato
122,53,141,30.565908142706064,67.12482756687261,6.363539453894419,50.05408334423644,tomato
149,53,147,19.31538766211907,80.1476253007709,6.770610230653079,51.70041884585329,tomato
140,57,126,21.236246692891473,81.81227820307421,6.156159659778369,57.30668635414155,tomato
145,41,141,19.83551328960999,68.40938589730088,6.450882953320288,54.90279318792751,tomato
125,43,144,23.639223361296054,84.52370059724281,6.333556773309673,52.78484904670573,tomato
145,51,145,24.8971927662979,67.4403278517358,6.100025768537094,57.73282844022754,tomato
141,45,143,21.495528136534226,83.39607504893797,6.178510665494783,50.95049499093961,tomato
149,56,143,31.02324264033325,83.70544126498808,6.1127775900675445,51.082310622376575,tomato
129,57,138,29.95206528908188,81.65950373011343,6.686857882944651,53.20645941629874,tomato
130,49,123,29.1819476089809,73.32349984810227,6.747278712993847,59.159894013907355,tomato
148,56,143,20.84385482380712,70.14357840360115,6.036281674984672,57.940491548204974,tomato
126,58,128,26.445291109835093,82.94780825821886,6.514879514301854,55.72148989859206,tomato
138,54,141,22.281608040311383,79.76978772191262,6.526542966493423,59.697677577834554,tomato
143,44,145,22.239939847805736,71.35960421909522,6.056772632024354,59.33887812076311,tomato
127,56,148,22.180059949310213,79.593452424455,6.19898200945835,57.51676538285818,tomato
145,42,135,27.433728606341077,67.21968669927647,6.052876835852022,55.30987780903055,tomato
145,52,135,27.109139059499586,73.7765908044022,6.418863989078494,56.32734492531429,tomato
123,47,148,22.57627539134424,83.25046980106532,6.328753072952933,54.29679362727618,tomato
149,45,124,28.82221876991231,73.45464564307049,6.248976570547864,53.85976560574127,tomato
133,42,128,25.3183800103573,83.81970660393131,6.2517035208833835,52.30262228529626,tomato
140,56,127,21.40239262983871,77.02061465771553,6.7555799695429855,55.72765244579371,tomato
134,51,147,21.783740951331968,73.20759367995234,6.776590351980386,58.23985163189032,tomato
144,54,142,23.115920742991033,76.76625096323583,6.397349424605486,58.941566445282575,tomato
130,57,141,30.70888891006351,84.5827666227869,6.2912561242780995,55.73195571940886,tomato
134,45,122,27.274990599547916,84.05797225105887,6.620168393701132,59.59125809091733,tomato
121,51,120,25.711897838902527,74.0285398796494,6.678930215230469,55.71281145602139,tomato
129,48,121,22.449835333898147,79.13061614123448,6.077502787612065,53.967623537380994,tomato
124,40,185,21.297705715250867,64.44754735596145,6.9683521608988,58.23363219290536,pepper
142,41,155,26.809416384054167,69.23165553307315,6.416640676911887,77.06908811458258,pepper
135,48,150,26.452565084475392,68.43306815254118,6.9979164695094385,50.80709248785362,pepper
145,39,169,24.565002161898235,62.01023403239489,6.450220043676258,53.50435412187834,pepper
135,34,187,21.337578178550768,64.8459691729709,6.7837587962555945,57.028399701088034,pepper
133,30,191,23.97099988164817,63.8031584154772,6.209993810061926,52.653118368753624,pepper
148,44,197,23.62329101171651,60.610001599609404,6.074962713744586,49.763028930763085,pepper
128,36,156,23.97225526915345,66.61778957374742,6.633525805626024,45.3632255841135,pepper
142,45,197,25.250064596582853,61.078624650654874,6.42317534479795,42.555581770492836,pepper
149,42,171,22.872591454547592,61.50366860540313,6.457148668613574,53.58694659368808,pepper
130,46,181,21.5732565113313,67.80976916483999,6.173240949935786,72.87370112905401,pepper
149,38,158,21.6417839941042,63.14942364866345,6.6865156803217225,75.51236193653904,pepper
127,44,164,24.070433147907412,63.20982644719083,6.292469273961477,60.36172432357216,pepper
128,40,160,22.926382954453366,68.26456155817554,6.049226191134851,77.85843315084338,pepper
135,43,177,23.01952459383405,68.05661743747162,6.26042480146285,72.87658567236046,pepper
123,42,190,21.791118562291693,63.986650732492826,6.280891480483523,79.69042666747697,pepper
143,36,181,22.565054874955884,65.31450025051821,6.923694487517744,57.59405482676921,pepper
124,31,180,26.473444307035393,60.901462215732415,6.087343383711881,71.30603213216948,pepper
128,31,160,22.717732374292243,65.99506589503532,6.4961372703787905,58.13056971397839,pepper
130,43,193,21.27042399966911,64.15159695153261,6.24275511653594,59.44194036863185,pepper
141,46,173,22.588628012378102,61.876725702013985,6.6146801545914755,69.94335754315433,pepper
124,43,180,26.198525370176434,68.5695887151985,6.588877278956536,47.665462854421136,pepper
136,38,184,26.311362886390974,67.67114000483525,6.439352117786409,73.82623054361576,pepper
127,48,164,26.41271569759107,62.28792477995764,6.585434414644629,66.15671949876291,pepper
136,34,186,26.5892350787418,65.69886084613242,6.637798250042904,77.83844263120031,pepper
142,31,156,22.370277767767877,64.67381873438447,6.6454446285939754,76.90387690047342,pepper
121,43,162,23.78301713670527,69.32770933084521,6.344490317669074,47.23035898034909,pepper
145,37,171,22.896338112548175,61.55002776130185,6.896968514436451,71.5624296617567,pepper
137,32,185,21.82816906337262,61.56134596208499,6.02153823379357,60.69516006542486,pepper
146,39,171,25.085730258424363,62.66124689472987,6.638798149499472,53.032742139032514,pepper
133,40,175,22.493632473960766,61.96116508695875,6.943754082779494,75.08135010869361,pepper
123,38,188,26.654508377679544,67.93048790512076,6.72164858805912,73.67635233713716,pepper
129,33,189,21.790673832697482,66.32060617450927,6.923290364537456,51.11106121468638,pepper
137,42,185,21.986415115021767,69.22337988745507,6.00167107138722,68.41667382616019,pepper
132,30,197,21.258158281417288,69.80066460740935,6.459640885166547,75.25071958802695,pepper
133,35,163,22.032934474774542,62.63463396851455,6.323220918269211,44.29131218985907,pepper
138,44,194,23.943056439142072,60.906573249266785,6.648507834849088,54.24500169756931,pepper
134,45,162,23.590959492053504,67.24067091057469,6.122040825510568,55.062436166181655,pepper
120,35,170,22.663393989002305,68.71063759108056,6.113157370476695,64.40155237521407,pepper
132,38,156,23.680960686877363,63.66154735790927,6.490137428486556,40.0152118354108,pepper
122,48,171,24.767524681675695,69.72605606267355,6.397789000085547,78.53845354986787,pepper
121,39,183,22.206113637057175,64.84671230676625,6.011289046510567,74.1671073349578,pepper
148,31,187,24.376929105687807,68.15259160514185,6.516200094648996,49.19521274312953,pepper
147,40,155,23.7627951988805,65.51827859452371,6.29015798593377,66.10846856508633,pepper
120,49,177,24.31569095712735,64.15409991957625,6.1952051098941485,59.31125974323472,pepper
143,34,162,22.4826226582481,60.46917043796497,6.289331987990612,40.64841122510872,pepper
124,37,199,21.846166946317272,64.72377197587781,6.853609341744011,57.7456255200143,pepper
136,43,180,26.17037957788333,62.612325372929774,6.843918029853192,70.14593753403477,pepper
134,43,191,23.106265436320598,62.3073227713586,6.585160603447705,68.22628581397807,pepper
141,46,187,25.934125750862183,66.2536847892119,6.390749420437684,47.24201834288849,pepper
145,44,189,22.328283334330138,64.76489168933571,6.720798258411819,43.266625213556466,pepper
141,46,154,25.99684254185595,66.91766710885643,6.721536089805657,77.55253007967573,pepper
128,47,199,25.265099706637123,66.93674029539969,6.866827049824741,73.08602509409542,pepper
144,43,158,21.26007372999441,66.52782534405443,6.848799392175643,69.27681766969619,pepper
120,49,177,25.176302175666027,60.78599389502049,6.474518051471509,57.79337783854376,pepper
121,44,174,23.898881815642852,60.76070684882666,6.046267612491609,58.4811060321944,pepper
134,47,185,23.636498355458293,62.673540714274864,6.001306280437424,66.19853849553039,pepper
124,45,179,24.69570864716392,60.45995024416141,6.994306761786624,64.82042068216353,pepper
144,42,154,22.67570293772632,65.21153777410987,6.910472406278274,48.67124088352324,pepper
148,31,159,22.645351264838105,63.71780070651503,6.712814081355347,46.36117155577828,pepper
125,38,195,22.594469292495564,62.38007135839401,6.624486659818935,47.62178579551669,pepper
136,48,157,21.283945741431,63.68393479103653,6.324547602560874,68.12392962461615,pepper
125,47,193,23.757335152919243,60.52004006172747,6.479235009540724,64.60495120633865,pepper
144,33,162,23.535698183729856,68.55867197003595,6.343062961581209,76.12579483435115,pepper
146,46,161,22.934534220589505,65.51962078775787,6.34087317478444,75.30854500852476,pepper
140,30,160,23.785267872310136,67.20329019216999,6.966440729927934,49.97531042660281,pepper
140,38,187,23.622972832951028,61.457085395054044,6.161476142543013,53.15033513683166,pepper
129,33,192,22.080108218621803,60.79522784987256,6.096119347211038,44.523419278709525,pepper
143,38,161,25.813980492566916,63.26478105266151,6.539580305450999,71.62358696433606,pepper
138,42,179,22.445115098675284,61.78131975735757,6.70451134793823,48.60714043950872,pepper
132,45,174,21.27139355689163,61.76359184446268,6.535376662976145,69.39582658166121,pepper
132,48,197,23.341799260430236,69.77209046439482,6.327058390087924,49.03225750113651,pepper
128,32,171,23.734753555604943,63.09301901926119,6.8354073658795915,57.747390978987255,pepper
135,36,164,22.072192779745453,68.17426489180244,6.454177074772433,78.32418462356276,pepper
137,43,152,22.10287620456778,68.5524753648581,6.676916895358161,45.32143747975519,pepper
144,35,158,22.341211306294074,60.36222213967269,6.596298395014125,62.06915092774416,pepper
129,41,183,21.471130285758804,61.667807111450955,6.412207123401309,69.71834021172761,pepper
129,32,182,26.298325446150287,66.3635646761165,6.973774188160084,49.118883919542895,pepper
125,40,198,25.73644772607829,63.75766239847801,6.508648308781399,77.2365531356418,pepper
145,36,151,23.47204590059576,62.92508534433106,6.477199761825003,74.14924862770829,pepper
134,36,169,22.71877665794135,61.46613538847017,6.919385522500203,46.73859709538836,pepper
138,30,157,21.285362745568133,61.7997347104933,6.259938835273951,48.8713942653054,pepper
140,37,184,25.31934204627772,62.19397569055604,6.656417737615385,52.66001126601711,pepper
124,30,168,22.277709887225427,62.14446330040863,6.333235859009024,51.2416878287345,pepper
124,42,151,25.510938607127024,61.14290377276936,6.499577511541197,48.33990328759526,pepper
146,31,196,24.40491541294619,69.7228589970053,6.319428723379517,54.335196809636315,pepper
125,38,174,21.655962099325045,66.92240940644662,6.541701339086825,46.26133990598114,pepper
122,40,184,23.789562407941784,64.63396024022273,6.631904897268382,79.50509426241157,pepper
144,36,196,24.668706798093105,62.44017861000749,6.745687894822307,45.948798352831304,pepper
134,45,152,23.872922647778147,62.59358865391822,6.40953891990163,77.32222896051022,pepper
129,38,192,23.105435823842875,60.24222030763315,6.711448148459335,41.805234718819264,pepper
143,49,183,26.706079843003486,67.96116823603374,6.017056716608557,61.867434874723216,pepper
134,33,189,24.119823035269274,61.455713328166595,6.142282591688574,72.08972299014512,pepper
139,41,170,25.90587324670862,65.84047075969721,6.012584856173488,58.74337147363481,pepper
128,36,183,23.782818880719486,65.63514387059492,6.55164668974769,48.72888621049438,pepper
134,49,192,26.87949972780108,60.77302511758898,6.092815282213469,46.61693615857172,pepper
127,33,195,25.82831551295454,61.177737888343685,6.849957797505498,78.57769930244005,pepper
148,48,179,24.505620034500023,62.67522167011064,6.7952838839375715,72.30308523202248,pepper
124,39,177,21.075559556965416,61.70088665372569,6.726503516210663,47.20789272033561,pepper
147,41,190,22.40316970474761,65.40811445421521,6.34196869409408,51.18082377542735,pepper
120,45,162,26.183903403519267,60.84216848462898,6.835682678684531,76.71311106599367,ugwu
110,33,191,26.790838929828006,60.43707762514172,6.135291079538634,47.02444373897475,ugwu
115,32,172,26.579247064784234,62.04884361138958,6.476045188468158,66.39269756042785,ugwu
148,30,189,25.052299527631636,68.17729002529049,6.311932244934543,60.57261132666146,ugwu
123,45,176,21.9691315723796,65.18355897427705,6.920088275327545,61.744262934163075,ugwu
127,33,175,21.47013169167144,63.16295067355709,6.084852430860701,52.608705976694864,ugwu
131,44,162,22.576580152474207,61.070103756247484,6.943787332488119,68.41300834352603,ugwu
141,48,167,22.243630491188835,65.74861656152542,6.290282322234075,64.0676261204645,ugwu
146,43,174,24.807594099559,65.14934866289249,6.773860126777401,53.25844442357836,ugwu
117,45,170,23.4641575382467,65.5237283382924,6.735710905544395,64.44579098646746,ugwu
147,42,192,23.855877631736515,63.00888466130402,6.092242720052909,47.932028357434945,ugwu
136,38,187,23.336505182400973,63.67673197756701,6.503086563374676,53.10422463240455,ugwu
123,31,161,25.388146731103205,63.04005961342857,6.46574450612802,71.72783775224278,ugwu
127,49,162,25.01851109508685,60.67131109146888,6.406514373018211,53.564694143747396,ugwu
128,33,192,24.697498706428156,61.91541248918941,6.077126513134899,56.79582586048024,ugwu
117,45,160,23.54840272150313,66.78506136425896,6.380395339343727,71.73892551710317,ugwu
125,38,194,23.80269433682967,65.4145724123463,6.9281805363756375,48.66024782338532,ugwu
134,45,159,26.193627829526527,62.15502190630821,6.00851898644268,48.04478913675479,ugwu
127,39,167,24.85374051503304,69.45197901952633,6.7956641097794295,62.90580538767279,ugwu
141,43,167,21.955283546463008,66.91410209919472,6.1951733674318845,58.01022601033496,ugwu
112,40,169,25.46176994042494,69.14966032158343,6.140604194076827,41.45139719486403,ugwu
118,30,163,22.86609014795755,65.04143971632044,6.077703586556111,59.505159451191815,ugwu
147,36,170,23.431047167914116,65.7927581633044,6.113002571438947,53.87371437523494,ugwu
102,36,162,22.307828736333786,64.66970650197341,6.215385050153134,50.75928832592838,ugwu
115,31,154,25.855183591943437,67.98608179847395,6.66352747822404,66.62414162176862,ugwu
101,41,157,22.247105659274247,63.476105623235306,6.461334280548267,44.83387991110672,ugwu
119,46,187,25.071503193902032,61.526864435811994,6.46837465782663,65.95242317608734,ugwu
147,42,184,21.606649228933797,63.24729090332118,6.187052039264308,42.89220341309198,ugwu
101,40,155,25.20316790784168,68.48704413533143,6.918548142653988,72.79541401717007,ugwu
138,37,165,21.581701849817033,65.42596377496577,6.18920738923264,65.87243119790624,ugwu
